

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  3.400E+00 1.21151E-16  1.458E-05 ( 1.040E-08, 3.595E-09) ( 1.458E-11, 5.124E-12)  1.00E-07
  3.500E+00 1.11138E-16  1.530E-05 ( 9.930E-09, 3.539E-09) ( 1.434E-11, 5.194E-12)  1.00E-07
  3.600E+00 1.02278E-16  1.601E-05 ( 9.495E-09, 3.483E-09) ( 1.410E-11, 5.260E-12)  1.00E-07
  3.700E+00 9.44153E-17  1.674E-05 ( 9.092E-09, 3.428E-09) ( 1.389E-11, 5.323E-12)  1.00E-07
  3.800E+00 8.74107E-17  1.746E-05 ( 8.719E-09, 3.374E-09) ( 1.369E-11, 5.383E-12)  1.00E-07
  3.900E+00 8.11438E-17  1.820E-05 ( 8.374E-09, 3.321E-09) ( 1.349E-11, 5.440E-12)  1.00E-07
  4.000E+00 7.55101E-17  1.894E-05 ( 8.052E-09, 3.268E-09) ( 1.331E-11, 5.493E-12)  1.00E-07
  4.100E+00 7.04205E-17  1.969E-05 ( 7.751E-09, 3.217E-09) ( 1.314E-11, 5.544E-12)  1.00E-07
  4.200E+00 6.57987E-17  2.044E-05 ( 7.468E-09, 3.166E-09) ( 1.298E-11, 5.593E-12)  1.00E-07
  4.300E+00 6.15807E-17  2.121E-05 ( 7.202E-09, 3.117E-09) ( 1.282E-11, 5.639E-12)  1.00E-07
  4.400E+00 5.77128E-17  2.197E-05 ( 6.950E-09, 3.068E-09) ( 1.266E-11, 5.683E-12)  1.00E-07
  4.500E+00 5.41505E-17  2.275E-05 ( 6.710E-09, 3.021E-09) ( 1.251E-11, 5.724E-12)  1.00E-07
  4.600E+00 5.08568E-17  2.352E-05 ( 6.481E-09, 2.974E-09) ( 1.236E-11, 5.764E-12)  1.00E-07
  4.700E+00 4.78016E-17  2.429E-05 ( 6.263E-09, 2.929E-09) ( 1.221E-11, 5.801E-12)  1.00E-07
  4.800E+00 4.49603E-17  2.507E-05 ( 6.053E-09, 2.884E-09) ( 1.206E-11, 5.837E-12)  1.00E-07
  4.900E+00 4.23127E-17  2.584E-05 ( 5.852E-09, 2.840E-09) ( 1.190E-11, 5.870E-12)  1.00E-07
  5.000E+00 3.98423E-17  2.660E-05 ( 5.658E-09, 2.797E-09) ( 1.175E-11, 5.902E-12)  1.00E-07
  5.100E+00 3.75356E-17  2.735E-05 ( 5.472E-09, 2.755E-09) ( 1.160E-11, 5.933E-12)  1.00E-07
  5.200E+00 3.53812E-17  2.809E-05 ( 5.293E-09, 2.714E-09) ( 1.144E-11, 5.961E-12)  1.00E-07
  5.300E+00 3.33691E-17  2.882E-05 ( 5.120E-09, 2.674E-09) ( 1.129E-11, 5.989E-12)  1.00E-07
  5.400E+00 3.14908E-17  2.953E-05 ( 4.955E-09, 2.635E-09) ( 1.113E-11, 6.014E-12)  1.00E-07
  5.500E+00 2.97385E-17  3.023E-05 ( 4.796E-09, 2.596E-09) ( 1.098E-11, 6.039E-12)  1.00E-07
  5.600E+00 2.81049E-17  3.091E-05 ( 4.643E-09, 2.558E-09) ( 1.083E-11, 6.062E-12)  1.00E-07
  5.700E+00 2.65829E-17  3.158E-05 ( 4.497E-09, 2.522E-09) ( 1.068E-11, 6.083E-12)  1.00E-07
  5.800E+00 2.51658E-17  3.223E-05 ( 4.358E-09, 2.485E-09) ( 1.054E-11, 6.104E-12)  1.00E-07
  5.900E+00 2.38469E-17  3.286E-05 ( 4.224E-09, 2.450E-09) ( 1.040E-11, 6.123E-12)  1.00E-07
  6.000E+00 2.26198E-17  3.349E-05 ( 4.097E-09, 2.415E-09) ( 1.026E-11, 6.142E-12)  1.00E-07
  6.100E+00 2.14778E-17  3.410E-05 ( 3.976E-09, 2.381E-09) ( 1.013E-11, 6.159E-12)  1.00E-07
  6.200E+00 2.04148E-17  3.471E-05 ( 3.860E-09, 2.348E-09) ( 1.000E-11, 6.175E-12)  1.00E-07
  6.300E+00 1.94245E-17  3.531E-05 ( 3.750E-09, 2.315E-09) ( 9.878E-12, 6.190E-12)  1.00E-07
  6.400E+00 1.85010E-17  3.590E-05 ( 3.645E-09, 2.283E-09) ( 9.759E-12, 6.204E-12)  1.00E-07
  6.500E+00 1.76386E-17  3.649E-05 ( 3.545E-09, 2.252E-09) ( 9.644E-12, 6.217E-12)  1.00E-07
  6.600E+00 1.68318E-17  3.708E-05 ( 3.449E-09, 2.221E-09) ( 9.533E-12, 6.230E-12)  1.00E-07
  6.700E+00 1.60757E-17  3.766E-05 ( 3.358E-09, 2.191E-09) ( 9.425E-12, 6.241E-12)  1.00E-07
  6.800E+00 1.53657E-17  3.824E-05 ( 3.270E-09, 2.162E-09) ( 9.321E-12, 6.252E-12)  1.00E-07
  6.900E+00 1.46973E-17  3.881E-05 ( 3.186E-09, 2.133E-09) ( 9.219E-12, 6.262E-12)  1.00E-07
  7.000E+00 1.40669E-17  3.938E-05 ( 3.104E-09, 2.104E-09) ( 9.119E-12, 6.271E-12)  1.00E-07
  7.100E+00 1.34709E-17  3.993E-05 ( 3.026E-09, 2.077E-09) ( 9.020E-12, 6.279E-12)  1.00E-07
  7.200E+00 1.29063E-17  4.046E-05 ( 2.951E-09, 2.049E-09) ( 8.923E-12, 6.287E-12)  1.00E-07
  7.300E+00 1.23706E-17  4.098E-05 ( 2.877E-09, 2.023E-09) ( 8.827E-12, 6.293E-12)  1.00E-07
  7.400E+00 1.18614E-17  4.147E-05 ( 2.806E-09, 1.997E-09) ( 8.732E-12, 6.300E-12)  1.00E-07
  7.500E+00 1.13767E-17  4.194E-05 ( 2.737E-09, 1.971E-09) ( 8.637E-12, 6.305E-12)  1.00E-07
  7.600E+00 1.09151E-17  4.238E-05 ( 2.670E-09, 1.946E-09) ( 8.542E-12, 6.310E-12)  1.00E-07
  7.700E+00 1.04750E-17  4.279E-05 ( 2.605E-09, 1.921E-09) ( 8.447E-12, 6.315E-12)  1.00E-07
  7.800E+00 1.00553E-17  4.316E-05 ( 2.541E-09, 1.897E-09) ( 8.353E-12, 6.319E-12)  1.00E-07
  7.900E+00 9.65501E-18  4.350E-05 ( 2.480E-09, 1.873E-09) ( 8.258E-12, 6.322E-12)  1.00E-07
  8.000E+00 9.27323E-18  4.380E-05 ( 2.419E-09, 1.849E-09) ( 8.165E-12, 6.325E-12)  1.00E-07
  8.100E+00 8.90921E-18  4.406E-05 ( 2.361E-09, 1.826E-09) ( 8.072E-12, 6.327E-12)  1.00E-07
  8.200E+00 8.56225E-18  4.428E-05 ( 2.304E-09, 1.804E-09) ( 7.979E-12, 6.329E-12)  1.00E-07
  8.300E+00 8.23170E-18  4.447E-05 ( 2.249E-09, 1.782E-09) ( 7.888E-12, 6.330E-12)  1.00E-07
  8.400E+00 7.91693E-18  4.463E-05 ( 2.195E-09, 1.760E-09) ( 7.797E-12, 6.331E-12)  1.00E-07
  8.500E+00 7.61729E-18  4.476E-05 ( 2.144E-09, 1.738E-09) ( 7.708E-12, 6.331E-12)  1.00E-07
  8.600E+00 7.33217E-18  4.486E-05 ( 2.093E-09, 1.717E-09) ( 7.621E-12, 6.331E-12)  1.00E-07
  8.700E+00 7.06090E-18  4.494E-05 ( 2.045E-09, 1.697E-09) ( 7.535E-12, 6.330E-12)  1.00E-07
  8.800E+00 6.80283E-18  4.499E-05 ( 1.998E-09, 1.677E-09) ( 7.451E-12, 6.329E-12)  1.00E-07
  8.900E+00 6.55728E-18  4.502E-05 ( 1.953E-09, 1.657E-09) ( 7.369E-12, 6.328E-12)  1.00E-07
  9.000E+00 6.32357E-18  4.504E-05 ( 1.909E-09, 1.637E-09) ( 7.289E-12, 6.326E-12)  1.00E-07
  9.100E+00 6.10101E-18  4.504E-05 ( 1.866E-09, 1.618E-09) ( 7.211E-12, 6.324E-12)  1.00E-07
  9.200E+00 5.88893E-18  4.502E-05 ( 1.825E-09, 1.599E-09) ( 7.134E-12, 6.321E-12)  1.00E-07
  9.300E+00 5.68665E-18  4.498E-05 ( 1.786E-09, 1.580E-09) ( 7.059E-12, 6.318E-12)  1.00E-07
  9.400E+00 5.49354E-18  4.493E-05 ( 1.747E-09, 1.562E-09) ( 6.986E-12, 6.315E-12)  1.00E-07
  9.500E+00 5.30897E-18  4.485E-05 ( 1.710E-09, 1.544E-09) ( 6.914E-12, 6.312E-12)  1.00E-07
  9.600E+00 5.13237E-18  4.475E-05 ( 1.674E-09, 1.526E-09) ( 6.843E-12, 6.308E-12)  1.00E-07
  9.700E+00 4.96319E-18  4.462E-05 ( 1.639E-09, 1.509E-09) ( 6.773E-12, 6.303E-12)  1.00E-07
  9.800E+00 4.80094E-18  4.445E-05 ( 1.605E-09, 1.492E-09) ( 6.704E-12, 6.299E-12)  1.00E-07
  9.900E+00 4.64517E-18  4.425E-05 ( 1.571E-09, 1.475E-09) ( 6.636E-12, 6.294E-12)  1.00E-07
  1.000E+01 4.49547E-18  4.401E-05 ( 1.539E-09, 1.458E-09) ( 6.568E-12, 6.289E-12)  1.00E-07
  1.025E+01 4.14558E-18  4.318E-05 ( 1.461E-09, 1.418E-09) ( 6.400E-12, 6.275E-12)  1.00E-07
  1.050E+01 3.82714E-18  4.200E-05 ( 1.387E-09, 1.380E-09) ( 6.235E-12, 6.260E-12)  1.00E-07
  1.075E+01 3.53705E-18  4.048E-05 ( 1.317E-09, 1.342E-09) ( 6.072E-12, 6.243E-12)  1.00E-07
  1.100E+01 3.27302E-18  3.861E-05 ( 1.251E-09, 1.307E-09) ( 5.911E-12, 6.225E-12)  1.00E-07
  1.125E+01 3.03310E-18  3.647E-05 ( 1.189E-09, 1.272E-09) ( 5.756E-12, 6.205E-12)  1.00E-07
  1.150E+01 2.81535E-18  3.410E-05 ( 1.131E-09, 1.239E-09) ( 5.606E-12, 6.185E-12)  1.00E-07
  1.175E+01 2.61769E-18  3.155E-05 ( 1.077E-09, 1.207E-09) ( 5.463E-12, 6.163E-12)  1.00E-07
  1.200E+01 2.43793E-18  2.882E-05 ( 1.026E-09, 1.177E-09) ( 5.326E-12, 6.141E-12)  1.00E-07
  1.225E+01 2.27387E-18  2.587E-05 ( 9.788E-10, 1.147E-09) ( 5.194E-12, 6.117E-12)  1.00E-07
  1.250E+01 2.12349E-18  2.263E-05 ( 9.340E-10, 1.118E-09) ( 5.067E-12, 6.093E-12)  1.00E-07
  1.275E+01 1.98509E-18  1.900E-05 ( 8.916E-10, 1.091E-09) ( 4.942E-12, 6.068E-12)  1.00E-07
  1.300E+01 1.85730E-18  1.492E-05 ( 8.512E-10, 1.064E-09) ( 4.819E-12, 6.042E-12)  1.00E-07
  1.325E+01 1.73913E-18  1.035E-05 ( 8.127E-10, 1.039E-09) ( 4.699E-12, 6.016E-12)  1.00E-07
  1.350E+01 1.62984E-18  0.000E+00 ( 7.760E-10, 1.014E-09) ( 4.580E-12, 5.989E-12)  1.00E-07
  1.375E+01 1.52884E-18  0.000E+00 ( 7.411E-10, 9.897E-10) ( 4.464E-12, 5.962E-12)  1.00E-07
  1.400E+01 1.43559E-18  0.000E+00 ( 7.081E-10, 9.665E-10) ( 4.351E-12, 5.934E-12)  1.00E-07
  1.425E+01 1.34953E-18 -1.180E-05 ( 6.769E-10, 9.441E-10) ( 4.243E-12, 5.906E-12)  1.00E-07
  1.450E+01 1.27008E-18 -1.798E-05 ( 6.475E-10, 9.224E-10) ( 4.138E-12, 5.877E-12)  1.00E-07
  1.475E+01 1.19658E-18 -2.440E-05 ( 6.197E-10, 9.014E-10) ( 4.037E-12, 5.848E-12)  1.00E-07
  1.500E+01 1.12842E-18 -3.114E-05 ( 5.934E-10, 8.810E-10) ( 3.940E-12, 5.819E-12)  1.00E-07
  1.525E+01 1.06503E-18 -3.830E-05 ( 5.684E-10, 8.613E-10) ( 3.845E-12, 5.790E-12)  1.00E-07
  1.550E+01 1.00592E-18 -4.598E-05 ( 5.445E-10, 8.422E-10) ( 3.752E-12, 5.760E-12)  1.00E-07
  1.575E+01 9.50689E-19 -5.426E-05 ( 5.216E-10, 8.237E-10) ( 3.660E-12, 5.730E-12)  1.00E-07
  1.600E+01 8.99059E-19 -6.313E-05 ( 4.997E-10, 8.058E-10) ( 3.570E-12, 5.700E-12)  1.00E-07
  1.625E+01 8.50796E-19 -7.254E-05 ( 4.787E-10, 7.884E-10) ( 3.482E-12, 5.670E-12)  1.00E-07
  1.650E+01 8.05708E-19 -8.237E-05 ( 4.587E-10, 7.716E-10) ( 3.396E-12, 5.640E-12)  1.00E-07
  1.675E+01 7.63608E-19 -9.251E-05 ( 4.396E-10, 7.552E-10) ( 3.312E-12, 5.610E-12)  1.00E-07
  1.700E+01 7.24298E-19 -1.029E-04 ( 4.215E-10, 7.393E-10) ( 3.231E-12, 5.579E-12)  1.00E-07
  1.725E+01 6.87565E-19 -1.135E-04 ( 4.043E-10, 7.239E-10) ( 3.153E-12, 5.549E-12)  1.00E-07
  1.750E+01 6.53188E-19 -1.243E-04 ( 3.880E-10, 7.089E-10) ( 3.077E-12, 5.518E-12)  1.00E-07
  1.775E+01 6.20952E-19 -1.356E-04 ( 3.724E-10, 6.944E-10) ( 3.004E-12, 5.488E-12)  1.00E-07
  1.800E+01 5.90659E-19 -1.474E-04 ( 3.575E-10, 6.803E-10) ( 2.932E-12, 5.457E-12)  1.00E-07
  1.825E+01 5.62146E-19 -1.598E-04 ( 3.432E-10, 6.666E-10) ( 2.861E-12, 5.427E-12)  1.00E-07
  1.850E+01 5.35280E-19 -1.729E-04 ( 3.294E-10, 6.533E-10) ( 2.792E-12, 5.397E-12)  1.00E-07
  1.875E+01 5.09957E-19 -1.868E-04 ( 3.161E-10, 6.403E-10) ( 2.724E-12, 5.366E-12)  1.00E-07
  1.900E+01 4.86093E-19 -2.012E-04 ( 3.034E-10, 6.277E-10) ( 2.657E-12, 5.336E-12)  1.00E-07
  1.925E+01 4.63613E-19 -2.161E-04 ( 2.912E-10, 6.155E-10) ( 2.592E-12, 5.306E-12)  1.00E-07
  1.950E+01 4.42441E-19 -2.312E-04 ( 2.796E-10, 6.035E-10) ( 2.528E-12, 5.276E-12)  1.00E-07
  1.975E+01 4.22496E-19 -2.466E-04 ( 2.685E-10, 5.919E-10) ( 2.467E-12, 5.246E-12)  1.00E-07
  2.000E+01 4.03692E-19 -2.622E-04 ( 2.579E-10, 5.807E-10) ( 2.408E-12, 5.216E-12)  1.00E-07
  2.025E+01 3.85940E-19 -2.780E-04 ( 2.478E-10, 5.697E-10) ( 2.350E-12, 5.186E-12)  1.00E-07
  2.050E+01 3.69157E-19 -2.943E-04 ( 2.381E-10, 5.590E-10) ( 2.293E-12, 5.156E-12)  1.00E-07
  2.075E+01 3.53266E-19 -3.111E-04 ( 2.287E-10, 5.486E-10) ( 2.238E-12, 5.127E-12)  1.00E-07
  2.100E+01 3.38202E-19 -3.287E-04 ( 2.197E-10, 5.384E-10) ( 2.184E-12, 5.097E-12)  1.00E-07
  2.125E+01 3.23915E-19 -3.471E-04 ( 2.111E-10, 5.285E-10) ( 2.130E-12, 5.068E-12)  1.00E-07
  2.150E+01 3.10361E-19 -3.663E-04 ( 2.027E-10, 5.189E-10) ( 2.078E-12, 5.039E-12)  1.00E-07
  2.175E+01 2.97506E-19 -3.862E-04 ( 1.946E-10, 5.095E-10) ( 2.026E-12, 5.010E-12)  1.00E-07
  2.200E+01 2.85315E-19 -4.065E-04 ( 1.869E-10, 5.004E-10) ( 1.976E-12, 4.981E-12)  1.00E-07
  2.225E+01 2.73755E-19 -4.271E-04 ( 1.795E-10, 4.914E-10) ( 1.928E-12, 4.952E-12)  1.00E-07
  2.250E+01 2.62789E-19 -4.480E-04 ( 1.724E-10, 4.827E-10) ( 1.880E-12, 4.924E-12)  1.00E-07
  2.275E+01 2.52378E-19 -4.690E-04 ( 1.656E-10, 4.743E-10) ( 1.834E-12, 4.895E-12)  1.00E-07
  2.300E+01 2.42485E-19 -4.902E-04 ( 1.591E-10, 4.660E-10) ( 1.790E-12, 4.867E-12)  1.00E-07
  2.325E+01 2.33072E-19 -5.118E-04 ( 1.529E-10, 4.579E-10) ( 1.746E-12, 4.839E-12)  1.00E-07
  2.350E+01 2.24108E-19 -5.341E-04 ( 1.468E-10, 4.500E-10) ( 1.703E-12, 4.811E-12)  1.00E-07
  2.375E+01 2.15563E-19 -5.570E-04 ( 1.410E-10, 4.423E-10) ( 1.660E-12, 4.784E-12)  1.00E-07
  2.400E+01 2.07415E-19 -5.809E-04 ( 1.353E-10, 4.348E-10) ( 1.618E-12, 4.756E-12)  1.00E-07
  2.425E+01 1.99646E-19 -6.055E-04 ( 1.298E-10, 4.275E-10) ( 1.577E-12, 4.729E-12)  1.00E-07
  2.450E+01 1.92238E-19 -6.309E-04 ( 1.246E-10, 4.204E-10) ( 1.537E-12, 4.702E-12)  1.00E-07
  2.475E+01 1.85174E-19 -6.569E-04 ( 1.195E-10, 4.134E-10) ( 1.498E-12, 4.675E-12)  1.00E-07
  2.500E+01 1.78438E-19 -6.833E-04 ( 1.146E-10, 4.065E-10) ( 1.460E-12, 4.648E-12)  1.00E-07
  2.550E+01 1.65880E-19 -7.367E-04 ( 1.055E-10, 3.934E-10) ( 1.387E-12, 4.595E-12)  1.00E-07
  2.600E+01 1.54418E-19 -7.909E-04 ( 9.700E-11, 3.808E-10) ( 1.318E-12, 4.543E-12)  1.00E-07
  2.650E+01 1.43925E-19 -8.472E-04 ( 8.907E-11, 3.687E-10) ( 1.250E-12, 4.491E-12)  1.00E-07
  2.700E+01 1.34302E-19 -9.066E-04 ( 8.162E-11, 3.572E-10) ( 1.185E-12, 4.440E-12)  1.00E-07
  2.750E+01 1.25475E-19 -9.692E-04 ( 7.467E-11, 3.462E-10) ( 1.122E-12, 4.390E-12)  1.00E-07
  2.800E+01 1.17374E-19 -1.034E-03 ( 6.824E-11, 3.357E-10) ( 1.063E-12, 4.341E-12)  1.00E-07
  2.850E+01 1.09927E-19 -1.099E-03 ( 6.229E-11, 3.256E-10) ( 1.007E-12, 4.293E-12)  1.00E-07
  2.900E+01 1.03064E-19 -1.166E-03 ( 5.672E-11, 3.160E-10) ( 9.522E-13, 4.245E-12)  1.00E-07
  2.950E+01 9.67272E-20 -1.235E-03 ( 5.147E-11, 3.067E-10) ( 8.992E-13, 4.198E-12)  1.00E-07
  3.000E+01 9.08719E-20 -1.307E-03 ( 4.654E-11, 2.978E-10) ( 8.481E-13, 4.151E-12)  1.00E-07
  3.050E+01 8.54589E-20 -1.382E-03 ( 4.195E-11, 2.893E-10) ( 7.995E-13, 4.106E-12)  1.00E-07
  3.100E+01 8.04500E-20 -1.459E-03 ( 3.769E-11, 2.811E-10) ( 7.532E-13, 4.061E-12)  1.00E-07
  3.150E+01 7.58070E-20 -1.537E-03 ( 3.372E-11, 2.732E-10) ( 7.089E-13, 4.017E-12)  1.00E-07
  3.200E+01 7.14962E-20 -1.616E-03 ( 2.998E-11, 2.657E-10) ( 6.658E-13, 3.973E-12)  1.00E-07
  3.250E+01 6.74892E-20 -1.696E-03 ( 2.645E-11, 2.584E-10) ( 6.238E-13, 3.930E-12)  1.00E-07
  3.300E+01 6.37622E-20 -1.780E-03 ( 2.314E-11, 2.514E-10) ( 5.835E-13, 3.888E-12)  1.00E-07
  3.350E+01 6.02931E-20 -1.867E-03 ( 2.005E-11, 2.447E-10) ( 5.453E-13, 3.846E-12)  1.00E-07
  3.400E+01 5.70603E-20 -1.956E-03 ( 1.718E-11, 2.382E-10) ( 5.087E-13, 3.805E-12)  1.00E-07
  3.450E+01 5.40440E-20 -2.047E-03 ( 1.448E-11, 2.320E-10) ( 4.735E-13, 3.765E-12)  1.00E-07
  3.500E+01 5.12265E-20 -2.138E-03 ( 1.194E-11, 2.260E-10) ( 4.391E-13, 3.725E-12)  1.00E-07
  3.550E+01 4.85926E-20 -2.230E-03 ( 9.535E-12, 2.202E-10) ( 4.057E-13, 3.686E-12)  1.00E-07
  3.600E+01 4.61285E-20 -2.325E-03 ( 7.285E-12, 2.146E-10) ( 3.737E-13, 3.648E-12)  1.00E-07
  3.650E+01 4.38212E-20 -2.424E-03 ( 5.186E-12, 2.092E-10) ( 3.433E-13, 3.610E-12)  1.00E-07
  3.700E+01 4.16586E-20 -2.525E-03 ( 3.221E-12, 2.040E-10) ( 3.141E-13, 3.573E-12)  1.00E-07
  3.750E+01 3.96299E-20 -2.627E-03 ( 1.369E-12, 1.990E-10) ( 2.858E-13, 3.536E-12)  1.00E-07
  3.800E+01 3.77253E-20 -2.729E-03 (-3.789E-13, 1.942E-10) ( 2.582E-13, 3.500E-12)  1.00E-07
  3.850E+01 3.59357E-20 -2.832E-03 (-2.023E-12, 1.895E-10) ( 2.315E-13, 3.464E-12)  1.00E-07
  3.900E+01 3.42529E-20 -2.938E-03 (-3.562E-12, 1.850E-10) ( 2.060E-13, 3.429E-12)  1.00E-07
  3.950E+01 3.26693E-20 -3.048E-03 (-5.003E-12, 1.806E-10) ( 1.816E-13, 3.394E-12)  1.00E-07
  4.000E+01 3.11779E-20 -3.160E-03 (-6.357E-12, 1.764E-10) ( 1.582E-13, 3.360E-12)  1.00E-07
  4.050E+01 2.97724E-20 -3.273E-03 (-7.635E-12, 1.723E-10) ( 1.354E-13, 3.327E-12)  1.00E-07
  4.100E+01 2.84468E-20 -3.386E-03 (-8.836E-12, 1.684E-10) ( 1.131E-13, 3.293E-12)  1.00E-07
  4.150E+01 2.71958E-20 -3.499E-03 (-9.964E-12, 1.646E-10) ( 9.169E-14, 3.261E-12)  1.00E-07
  4.200E+01 2.60142E-20 -3.616E-03 (-1.102E-11, 1.609E-10) ( 7.116E-14, 3.229E-12)  1.00E-07
  4.250E+01 2.48975E-20 -3.736E-03 (-1.201E-11, 1.573E-10) ( 5.151E-14, 3.197E-12)  1.00E-07
  4.300E+01 2.38416E-20 -3.858E-03 (-1.295E-11, 1.538E-10) ( 3.254E-14, 3.166E-12)  1.00E-07
  4.350E+01 2.28424E-20 -3.981E-03 (-1.383E-11, 1.505E-10) ( 1.409E-14, 3.135E-12)  1.00E-07
  4.400E+01 2.18962E-20 -4.103E-03 (-1.465E-11, 1.472E-10) (-3.832E-15, 3.105E-12)  1.00E-07
  4.450E+01 2.09997E-20 -4.226E-03 (-1.542E-11, 1.441E-10) (-2.111E-14, 3.075E-12)  1.00E-07
  4.500E+01 2.01498E-20 -4.352E-03 (-1.614E-11, 1.410E-10) (-3.768E-14, 3.045E-12)  1.00E-07
  4.550E+01 1.93437E-20 -4.482E-03 (-1.682E-11, 1.380E-10) (-5.359E-14, 3.016E-12)  1.00E-07
  4.600E+01 1.85787E-20 -4.613E-03 (-1.746E-11, 1.351E-10) (-6.898E-14, 2.988E-12)  1.00E-07
  4.650E+01 1.78521E-20 -4.744E-03 (-1.806E-11, 1.324E-10) (-8.393E-14, 2.959E-12)  1.00E-07
  4.700E+01 1.71617E-20 -4.874E-03 (-1.862E-11, 1.296E-10) (-9.841E-14, 2.931E-12)  1.00E-07
  4.750E+01 1.65052E-20 -5.006E-03 (-1.914E-11, 1.270E-10) (-1.124E-13, 2.904E-12)  1.00E-07
  4.800E+01 1.58809E-20 -5.141E-03 (-1.963E-11, 1.244E-10) (-1.258E-13, 2.877E-12)  1.00E-07
  4.850E+01 1.52868E-20 -5.279E-03 (-2.009E-11, 1.220E-10) (-1.387E-13, 2.850E-12)  1.00E-07
  4.900E+01 1.47212E-20 -5.418E-03 (-2.052E-11, 1.195E-10) (-1.512E-13, 2.824E-12)  1.00E-07
  4.950E+01 1.41822E-20 -5.556E-03 (-2.092E-11, 1.172E-10) (-1.633E-13, 2.798E-12)  1.00E-07
  5.000E+01 1.36684E-20 -5.695E-03 (-2.129E-11, 1.149E-10) (-1.750E-13, 2.772E-12)  1.00E-07
  5.050E+01 1.31785E-20 -5.835E-03 (-2.164E-11, 1.127E-10) (-1.862E-13, 2.746E-12)  1.00E-07
  5.100E+01 1.27112E-20 -5.977E-03 (-2.197E-11, 1.105E-10) (-1.971E-13, 2.721E-12)  1.00E-07
  5.150E+01 1.22653E-20 -6.122E-03 (-2.227E-11, 1.085E-10) (-2.075E-13, 2.697E-12)  1.00E-07
  5.200E+01 1.18394E-20 -6.267E-03 (-2.255E-11, 1.064E-10) (-2.176E-13, 2.672E-12)  1.00E-07
  5.250E+01 1.14325E-20 -6.412E-03 (-2.281E-11, 1.044E-10) (-2.274E-13, 2.648E-12)  1.00E-07
  5.300E+01 1.10435E-20 -6.557E-03 (-2.305E-11, 1.025E-10) (-2.369E-13, 2.624E-12)  1.00E-07
  5.350E+01 1.06716E-20 -6.704E-03 (-2.327E-11, 1.006E-10) (-2.459E-13, 2.601E-12)  1.00E-07
  5.400E+01 1.03160E-20 -6.853E-03 (-2.347E-11, 9.878E-11) (-2.547E-13, 2.577E-12)  1.00E-07
  5.450E+01 9.97577E-21 -7.003E-03 (-2.367E-11, 9.700E-11) (-2.631E-13, 2.555E-12)  1.00E-07
  5.500E+01 9.64996E-21 -7.153E-03 (-2.384E-11, 9.526E-11) (-2.713E-13, 2.532E-12)  1.00E-07
  5.550E+01 9.33782E-21 -7.303E-03 (-2.400E-11, 9.357E-11) (-2.792E-13, 2.510E-12)  1.00E-07
  5.600E+01 9.03875E-21 -7.454E-03 (-2.414E-11, 9.192E-11) (-2.868E-13, 2.487E-12)  1.00E-07
  5.650E+01 8.75217E-21 -7.606E-03 (-2.427E-11, 9.032E-11) (-2.941E-13, 2.466E-12)  1.00E-07
  5.700E+01 8.47747E-21 -7.760E-03 (-2.439E-11, 8.875E-11) (-3.011E-13, 2.444E-12)  1.00E-07
  5.750E+01 8.21397E-21 -7.915E-03 (-2.450E-11, 8.722E-11) (-3.079E-13, 2.423E-12)  1.00E-07
  5.800E+01 7.96105E-21 -8.069E-03 (-2.460E-11, 8.573E-11) (-3.144E-13, 2.402E-12)  1.00E-07
  5.850E+01 7.71822E-21 -8.223E-03 (-2.468E-11, 8.428E-11) (-3.207E-13, 2.381E-12)  1.00E-07
  5.900E+01 7.48506E-21 -8.378E-03 (-2.476E-11, 8.286E-11) (-3.268E-13, 2.360E-12)  1.00E-07
  5.950E+01 7.26118E-21 -8.534E-03 (-2.482E-11, 8.148E-11) (-3.326E-13, 2.340E-12)  1.00E-07
  6.000E+01 7.04609E-21 -8.692E-03 (-2.488E-11, 8.013E-11) (-3.382E-13, 2.320E-12)  1.00E-07
  6.050E+01 6.83930E-21 -8.849E-03 (-2.493E-11, 7.882E-11) (-3.436E-13, 2.300E-12)  1.00E-07
  6.100E+01 6.64039E-21 -9.006E-03 (-2.497E-11, 7.753E-11) (-3.487E-13, 2.280E-12)  1.00E-07
  6.150E+01 6.44904E-21 -9.163E-03 (-2.501E-11, 7.628E-11) (-3.537E-13, 2.261E-12)  1.00E-07
  6.200E+01 6.26498E-21 -9.321E-03 (-2.503E-11, 7.505E-11) (-3.585E-13, 2.241E-12)  1.00E-07
  6.250E+01 6.08789E-21 -9.480E-03 (-2.505E-11, 7.386E-11) (-3.631E-13, 2.222E-12)  1.00E-07
  6.300E+01 5.91740E-21 -9.640E-03 (-2.507E-11, 7.269E-11) (-3.675E-13, 2.203E-12)  1.00E-07
  6.350E+01 5.75315E-21 -9.799E-03 (-2.508E-11, 7.155E-11) (-3.717E-13, 2.185E-12)  1.00E-07
  6.400E+01 5.59486E-21 -9.958E-03 (-2.508E-11, 7.044E-11) (-3.758E-13, 2.166E-12)  1.00E-07
  6.450E+01 5.44232E-21 -1.012E-02 (-2.507E-11, 6.935E-11) (-3.797E-13, 2.148E-12)  1.00E-07
  6.500E+01 5.29534E-21 -1.028E-02 (-2.506E-11, 6.828E-11) (-3.834E-13, 2.130E-12)  1.00E-07
