

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  1.500E+00 7.72690E-16  3.837E-06 ( 2.737E-08, 4.832E-09) ( 1.681E-11, 3.022E-12)  1.00E-07
  1.600E+00 7.00813E-16  4.239E-06 ( 2.604E-08, 4.783E-09) ( 1.706E-11, 3.191E-12)  1.00E-07
  1.700E+00 6.35209E-16  4.662E-06 ( 2.476E-08, 4.732E-09) ( 1.724E-11, 3.355E-12)  1.00E-07
  1.800E+00 5.75606E-16  5.108E-06 ( 2.353E-08, 4.680E-09) ( 1.736E-11, 3.514E-12)  1.00E-07
  1.900E+00 5.21651E-16  5.576E-06 ( 2.237E-08, 4.627E-09) ( 1.742E-11, 3.668E-12)  1.00E-07
  2.000E+00 4.72943E-16  6.065E-06 ( 2.126E-08, 4.572E-09) ( 1.743E-11, 3.817E-12)  1.00E-07
  2.100E+00 4.29062E-16  6.575E-06 ( 2.022E-08, 4.516E-09) ( 1.741E-11, 3.960E-12)  1.00E-07
  2.200E+00 3.89586E-16  7.106E-06 ( 1.923E-08, 4.460E-09) ( 1.735E-11, 4.098E-12)  1.00E-07
  2.300E+00 3.54103E-16  7.656E-06 ( 1.830E-08, 4.403E-09) ( 1.727E-11, 4.231E-12)  1.00E-07
  2.400E+00 3.22225E-16  8.226E-06 ( 1.742E-08, 4.346E-09) ( 1.716E-11, 4.358E-12)  1.00E-07
  2.500E+00 2.93587E-16  8.813E-06 ( 1.659E-08, 4.288E-09) ( 1.703E-11, 4.481E-12)  1.00E-07
  2.600E+00 2.67854E-16  9.418E-06 ( 1.581E-08, 4.230E-09) ( 1.689E-11, 4.599E-12)  1.00E-07
  2.700E+00 2.44720E-16  1.004E-05 ( 1.508E-08, 4.173E-09) ( 1.673E-11, 4.712E-12)  1.00E-07
  2.800E+00 2.23908E-16  1.068E-05 ( 1.439E-08, 4.115E-09) ( 1.656E-11, 4.820E-12)  1.00E-07
  2.900E+00 2.05168E-16  1.133E-05 ( 1.374E-08, 4.057E-09) ( 1.639E-11, 4.924E-12)  1.00E-07
  3.000E+00 1.88276E-16  1.199E-05 ( 1.313E-08, 4.000E-09) ( 1.620E-11, 5.023E-12)  1.00E-07
  3.100E+00 1.73033E-16  1.267E-05 ( 1.255E-08, 3.942E-09) ( 1.601E-11, 5.118E-12)  1.00E-07
  3.200E+00 1.59261E-16  1.336E-05 ( 1.201E-08, 3.886E-09) ( 1.582E-11, 5.209E-12)  1.00E-07
  3.300E+00 1.46802E-16  1.406E-05 ( 1.150E-08, 3.829E-09) ( 1.563E-11, 5.296E-12)  1.00E-07
  3.400E+00 1.35515E-16  1.477E-05 ( 1.101E-08, 3.773E-09) ( 1.543E-11, 5.378E-12)  1.00E-07
  3.500E+00 1.25275E-16  1.549E-05 ( 1.056E-08, 3.718E-09) ( 1.523E-11, 5.458E-12)  1.00E-07
  3.600E+00 1.15972E-16  1.621E-05 ( 1.013E-08, 3.664E-09) ( 1.504E-11, 5.533E-12)  1.00E-07
  3.700E+00 1.07509E-16  1.695E-05 ( 9.720E-09, 3.610E-09) ( 1.484E-11, 5.605E-12)  1.00E-07
  3.800E+00 9.97983E-17  1.769E-05 ( 9.336E-09, 3.556E-09) ( 1.465E-11, 5.673E-12)  1.00E-07
  3.900E+00 9.27627E-17  1.843E-05 ( 8.972E-09, 3.504E-09) ( 1.445E-11, 5.739E-12)  1.00E-07
  4.000E+00 8.63340E-17  1.918E-05 ( 8.627E-09, 3.452E-09) ( 1.426E-11, 5.801E-12)  1.00E-07
  4.100E+00 8.04515E-17  1.993E-05 ( 8.300E-09, 3.400E-09) ( 1.407E-11, 5.860E-12)  1.00E-07
  4.200E+00 7.50611E-17  2.069E-05 ( 7.990E-09, 3.350E-09) ( 1.388E-11, 5.916E-12)  1.00E-07
  4.300E+00 7.01148E-17  2.144E-05 ( 7.696E-09, 3.300E-09) ( 1.369E-11, 5.969E-12)  1.00E-07
  4.400E+00 6.55698E-17  2.220E-05 ( 7.416E-09, 3.251E-09) ( 1.351E-11, 6.020E-12)  1.00E-07
  4.500E+00 6.13879E-17  2.296E-05 ( 7.150E-09, 3.203E-09) ( 1.333E-11, 6.068E-12)  1.00E-07
  4.600E+00 5.75350E-17  2.371E-05 ( 6.897E-09, 3.156E-09) ( 1.315E-11, 6.114E-12)  1.00E-07
  4.700E+00 5.39806E-17  2.447E-05 ( 6.657E-09, 3.109E-09) ( 1.297E-11, 6.157E-12)  1.00E-07
  4.800E+00 5.06975E-17  2.522E-05 ( 6.427E-09, 3.064E-09) ( 1.279E-11, 6.198E-12)  1.00E-07
  4.900E+00 4.76613E-17  2.597E-05 ( 6.209E-09, 3.018E-09) ( 1.262E-11, 6.236E-12)  1.00E-07
  5.000E+00 4.48498E-17  2.672E-05 ( 6.000E-09, 2.974E-09) ( 1.245E-11, 6.273E-12)  1.00E-07
  5.100E+00 4.22436E-17  2.746E-05 ( 5.801E-09, 2.931E-09) ( 1.229E-11, 6.307E-12)  1.00E-07
  5.200E+00 3.98248E-17  2.820E-05 ( 5.611E-09, 2.888E-09) ( 1.212E-11, 6.340E-12)  1.00E-07
  5.300E+00 3.75774E-17  2.893E-05 ( 5.429E-09, 2.846E-09) ( 1.196E-11, 6.371E-12)  1.00E-07
  5.400E+00 3.54870E-17  2.965E-05 ( 5.255E-09, 2.805E-09) ( 1.180E-11, 6.400E-12)  1.00E-07
  5.500E+00 3.35405E-17  3.036E-05 ( 5.089E-09, 2.765E-09) ( 1.165E-11, 6.427E-12)  1.00E-07
  5.600E+00 3.17263E-17  3.107E-05 ( 4.930E-09, 2.725E-09) ( 1.149E-11, 6.452E-12)  1.00E-07
  5.700E+00 3.00336E-17  3.177E-05 ( 4.777E-09, 2.686E-09) ( 1.134E-11, 6.476E-12)  1.00E-07
  5.800E+00 2.84527E-17  3.245E-05 ( 4.631E-09, 2.648E-09) ( 1.119E-11, 6.499E-12)  1.00E-07
  5.900E+00 2.69748E-17  3.313E-05 ( 4.490E-09, 2.610E-09) ( 1.105E-11, 6.520E-12)  1.00E-07
  6.000E+00 2.55920E-17  3.379E-05 ( 4.356E-09, 2.573E-09) ( 1.090E-11, 6.539E-12)  1.00E-07
  6.100E+00 2.42969E-17  3.444E-05 ( 4.226E-09, 2.537E-09) ( 1.076E-11, 6.557E-12)  1.00E-07
  6.200E+00 2.30830E-17  3.508E-05 ( 4.102E-09, 2.501E-09) ( 1.062E-11, 6.574E-12)  1.00E-07
  6.300E+00 2.19442E-17  3.571E-05 ( 3.983E-09, 2.466E-09) ( 1.048E-11, 6.590E-12)  1.00E-07
  6.400E+00 2.08748E-17  3.631E-05 ( 3.868E-09, 2.432E-09) ( 1.035E-11, 6.604E-12)  1.00E-07
  6.500E+00 1.98700E-17  3.691E-05 ( 3.757E-09, 2.398E-09) ( 1.021E-11, 6.617E-12)  1.00E-07
  6.600E+00 1.89250E-17  3.749E-05 ( 3.651E-09, 2.365E-09) ( 1.008E-11, 6.629E-12)  1.00E-07
  6.700E+00 1.80357E-17  3.805E-05 ( 3.549E-09, 2.333E-09) ( 9.954E-12, 6.640E-12)  1.00E-07
  6.800E+00 1.71980E-17  3.859E-05 ( 3.450E-09, 2.301E-09) ( 9.827E-12, 6.650E-12)  1.00E-07
  6.900E+00 1.64084E-17  3.912E-05 ( 3.355E-09, 2.270E-09) ( 9.702E-12, 6.659E-12)  1.00E-07
  7.000E+00 1.56637E-17  3.962E-05 ( 3.263E-09, 2.239E-09) ( 9.579E-12, 6.667E-12)  1.00E-07
  7.100E+00 1.49608E-17  4.011E-05 ( 3.175E-09, 2.209E-09) ( 9.458E-12, 6.674E-12)  1.00E-07
  7.200E+00 1.42969E-17  4.057E-05 ( 3.090E-09, 2.179E-09) ( 9.339E-12, 6.680E-12)  1.00E-07
  7.300E+00 1.36694E-17  4.101E-05 ( 3.008E-09, 2.150E-09) ( 9.221E-12, 6.686E-12)  1.00E-07
  7.400E+00 1.30760E-17  4.143E-05 ( 2.928E-09, 2.122E-09) ( 9.106E-12, 6.690E-12)  1.00E-07
  7.500E+00 1.25144E-17  4.183E-05 ( 2.851E-09, 2.094E-09) ( 8.992E-12, 6.694E-12)  1.00E-07
  7.600E+00 1.19826E-17  4.221E-05 ( 2.777E-09, 2.066E-09) ( 8.880E-12, 6.697E-12)  1.00E-07
  7.700E+00 1.14788E-17  4.256E-05 ( 2.706E-09, 2.039E-09) ( 8.770E-12, 6.699E-12)  1.00E-07
  7.800E+00 1.10011E-17  4.288E-05 ( 2.636E-09, 2.013E-09) ( 8.661E-12, 6.701E-12)  1.00E-07
  7.900E+00 1.05480E-17  4.318E-05 ( 2.569E-09, 1.986E-09) ( 8.554E-12, 6.702E-12)  1.00E-07
  8.000E+00 1.01180E-17  4.345E-05 ( 2.505E-09, 1.961E-09) ( 8.448E-12, 6.702E-12)  1.00E-07
  8.100E+00 9.70965E-18  4.369E-05 ( 2.442E-09, 1.936E-09) ( 8.345E-12, 6.702E-12)  1.00E-07
  8.200E+00 9.32165E-18  4.391E-05 ( 2.381E-09, 1.911E-09) ( 8.242E-12, 6.701E-12)  1.00E-07
  8.300E+00 8.95281E-18  4.410E-05 ( 2.322E-09, 1.887E-09) ( 8.141E-12, 6.699E-12)  1.00E-07
  8.400E+00 8.60200E-18  4.426E-05 ( 2.265E-09, 1.863E-09) ( 8.042E-12, 6.697E-12)  1.00E-07
  8.500E+00 8.26818E-18  4.439E-05 ( 2.210E-09, 1.839E-09) ( 7.944E-12, 6.694E-12)  1.00E-07
  8.600E+00 7.95036E-18  4.448E-05 ( 2.157E-09, 1.816E-09) ( 7.848E-12, 6.691E-12)  1.00E-07
  8.700E+00 7.64765E-18  4.455E-05 ( 2.105E-09, 1.794E-09) ( 7.753E-12, 6.687E-12)  1.00E-07
  8.800E+00 7.35917E-18  4.458E-05 ( 2.055E-09, 1.771E-09) ( 7.659E-12, 6.683E-12)  1.00E-07
  8.900E+00 7.08414E-18  4.458E-05 ( 2.006E-09, 1.749E-09) ( 7.567E-12, 6.678E-12)  1.00E-07
  9.000E+00 6.82182E-18  4.455E-05 ( 1.959E-09, 1.728E-09) ( 7.476E-12, 6.673E-12)  1.00E-07
  9.100E+00 6.57149E-18  4.448E-05 ( 1.913E-09, 1.707E-09) ( 7.387E-12, 6.668E-12)  1.00E-07
  9.200E+00 6.33252E-18  4.438E-05 ( 1.868E-09, 1.686E-09) ( 7.298E-12, 6.662E-12)  1.00E-07
  9.300E+00 6.10429E-18  4.424E-05 ( 1.825E-09, 1.666E-09) ( 7.211E-12, 6.656E-12)  1.00E-07
  9.400E+00 5.88623E-18  4.407E-05 ( 1.783E-09, 1.645E-09) ( 7.126E-12, 6.649E-12)  1.00E-07
  9.500E+00 5.67779E-18  4.386E-05 ( 1.742E-09, 1.626E-09) ( 7.041E-12, 6.642E-12)  1.00E-07
  9.600E+00 5.47848E-18  4.361E-05 ( 1.702E-09, 1.606E-09) ( 6.958E-12, 6.634E-12)  1.00E-07
  9.700E+00 5.28782E-18  4.332E-05 ( 1.664E-09, 1.587E-09) ( 6.876E-12, 6.627E-12)  1.00E-07
  9.800E+00 5.10537E-18  4.300E-05 ( 1.627E-09, 1.568E-09) ( 6.795E-12, 6.619E-12)  1.00E-07
  9.900E+00 4.93069E-18  4.263E-05 ( 1.590E-09, 1.550E-09) ( 6.715E-12, 6.610E-12)  1.00E-07
  1.000E+01 4.76341E-18  4.223E-05 ( 1.555E-09, 1.532E-09) ( 6.636E-12, 6.602E-12)  1.00E-07
  1.025E+01 4.37515E-18  4.104E-05 ( 1.471E-09, 1.487E-09) ( 6.444E-12, 6.579E-12)  1.00E-07
  1.050E+01 4.02557E-18  3.959E-05 ( 1.392E-09, 1.445E-09) ( 6.258E-12, 6.554E-12)  1.00E-07
  1.075E+01 3.71015E-18  3.786E-05 ( 1.318E-09, 1.404E-09) ( 6.079E-12, 6.528E-12)  1.00E-07
  1.100E+01 3.42498E-18  3.586E-05 ( 1.250E-09, 1.365E-09) ( 5.906E-12, 6.501E-12)  1.00E-07
  1.125E+01 3.16664E-18  3.356E-05 ( 1.185E-09, 1.327E-09) ( 5.738E-12, 6.472E-12)  1.00E-07
  1.150E+01 2.93216E-18  3.096E-05 ( 1.125E-09, 1.291E-09) ( 5.576E-12, 6.443E-12)  1.00E-07
  1.175E+01 2.71896E-18  2.806E-05 ( 1.068E-09, 1.256E-09) ( 5.420E-12, 6.412E-12)  1.00E-07
  1.200E+01 2.52477E-18  2.485E-05 ( 1.015E-09, 1.223E-09) ( 5.268E-12, 6.381E-12)  1.00E-07
  1.225E+01 2.34760E-18  2.131E-05 ( 9.644E-10, 1.191E-09) ( 5.122E-12, 6.349E-12)  1.00E-07
  1.250E+01 2.18568E-18  1.744E-05 ( 9.172E-10, 1.159E-09) ( 4.980E-12, 6.316E-12)  1.00E-07
  1.275E+01 2.03748E-18  1.324E-05 ( 8.727E-10, 1.129E-09) ( 4.843E-12, 6.283E-12)  1.00E-07
  1.300E+01 1.90162E-18  8.692E-06 ( 8.308E-10, 1.101E-09) ( 4.710E-12, 6.249E-12)  1.00E-07
  1.325E+01 1.77690E-18  0.000E+00 ( 7.913E-10, 1.073E-09) ( 4.581E-12, 6.214E-12)  1.00E-07
  1.350E+01 1.66224E-18  0.000E+00 ( 7.539E-10, 1.046E-09) ( 4.456E-12, 6.180E-12)  1.00E-07
  1.375E+01 1.55668E-18 -7.084E-06 ( 7.186E-10, 1.020E-09) ( 4.335E-12, 6.145E-12)  1.00E-07
  1.400E+01 1.45938E-18 -1.308E-05 ( 6.852E-10, 9.949E-10) ( 4.218E-12, 6.110E-12)  1.00E-07
  1.425E+01 1.36957E-18 -1.944E-05 ( 6.537E-10, 9.707E-10) ( 4.104E-12, 6.074E-12)  1.00E-07
  1.450E+01 1.28656E-18 -2.619E-05 ( 6.238E-10, 9.473E-10) ( 3.994E-12, 6.038E-12)  1.00E-07
  1.475E+01 1.20976E-18 -3.333E-05 ( 5.954E-10, 9.248E-10) ( 3.887E-12, 6.003E-12)  1.00E-07
  1.500E+01 1.13862E-18 -4.086E-05 ( 5.686E-10, 9.029E-10) ( 3.783E-12, 5.967E-12)  1.00E-07
  1.525E+01 1.07263E-18 -4.879E-05 ( 5.431E-10, 8.818E-10) ( 3.682E-12, 5.931E-12)  1.00E-07
  1.550E+01 1.01137E-18 -5.713E-05 ( 5.189E-10, 8.614E-10) ( 3.584E-12, 5.895E-12)  1.00E-07
  1.575E+01 9.54432E-19 -6.587E-05 ( 4.959E-10, 8.417E-10) ( 3.489E-12, 5.859E-12)  1.00E-07
  1.600E+01 9.01452E-19 -7.503E-05 ( 4.741E-10, 8.226E-10) ( 3.397E-12, 5.823E-12)  1.00E-07
  1.625E+01 8.52108E-19 -8.461E-05 ( 4.534E-10, 8.041E-10) ( 3.308E-12, 5.787E-12)  1.00E-07
  1.650E+01 8.06105E-19 -9.461E-05 ( 4.336E-10, 7.862E-10) ( 3.220E-12, 5.751E-12)  1.00E-07
  1.675E+01 7.63174E-19 -1.050E-04 ( 4.148E-10, 7.688E-10) ( 3.136E-12, 5.715E-12)  1.00E-07
  1.700E+01 7.23073E-19 -1.159E-04 ( 3.969E-10, 7.520E-10) ( 3.054E-12, 5.679E-12)  1.00E-07
  1.725E+01 6.85581E-19 -1.272E-04 ( 3.799E-10, 7.357E-10) ( 2.974E-12, 5.644E-12)  1.00E-07
  1.750E+01 6.50498E-19 -1.389E-04 ( 3.636E-10, 7.199E-10) ( 2.896E-12, 5.608E-12)  1.00E-07
  1.775E+01 6.17639E-19 -1.511E-04 ( 3.482E-10, 7.045E-10) ( 2.820E-12, 5.573E-12)  1.00E-07
  1.800E+01 5.86838E-19 -1.637E-04 ( 3.334E-10, 6.897E-10) ( 2.747E-12, 5.538E-12)  1.00E-07
  1.825E+01 5.57942E-19 -1.768E-04 ( 3.193E-10, 6.753E-10) ( 2.675E-12, 5.503E-12)  1.00E-07
  1.850E+01 5.30811E-19 -1.904E-04 ( 3.058E-10, 6.613E-10) ( 2.605E-12, 5.468E-12)  1.00E-07
  1.875E+01 5.05317E-19 -2.043E-04 ( 2.930E-10, 6.477E-10) ( 2.538E-12, 5.434E-12)  1.00E-07
  1.900E+01 4.81344E-19 -2.188E-04 ( 2.807E-10, 6.345E-10) ( 2.472E-12, 5.400E-12)  1.00E-07
  1.925E+01 4.58784E-19 -2.337E-04 ( 2.689E-10, 6.216E-10) ( 2.407E-12, 5.365E-12)  1.00E-07
  1.950E+01 4.37537E-19 -2.491E-04 ( 2.577E-10, 6.092E-10) ( 2.345E-12, 5.332E-12)  1.00E-07
  1.975E+01 4.17513E-19 -2.649E-04 ( 2.469E-10, 5.971E-10) ( 2.284E-12, 5.298E-12)  1.00E-07
  2.000E+01 3.98629E-19 -2.813E-04 ( 2.366E-10, 5.853E-10) ( 2.224E-12, 5.265E-12)  1.00E-07
  2.025E+01 3.80807E-19 -2.981E-04 ( 2.268E-10, 5.739E-10) ( 2.166E-12, 5.231E-12)  1.00E-07
  2.050E+01 3.63976E-19 -3.153E-04 ( 2.174E-10, 5.628E-10) ( 2.110E-12, 5.198E-12)  1.00E-07
  2.075E+01 3.48071E-19 -3.331E-04 ( 2.083E-10, 5.519E-10) ( 2.055E-12, 5.166E-12)  1.00E-07
  2.100E+01 3.33032E-19 -3.513E-04 ( 1.997E-10, 5.414E-10) ( 2.001E-12, 5.133E-12)  1.00E-07
  2.125E+01 3.18802E-19 -3.701E-04 ( 1.914E-10, 5.312E-10) ( 1.949E-12, 5.101E-12)  1.00E-07
  2.150E+01 3.05329E-19 -3.893E-04 ( 1.834E-10, 5.212E-10) ( 1.898E-12, 5.069E-12)  1.00E-07
  2.175E+01 2.92566E-19 -4.089E-04 ( 1.758E-10, 5.115E-10) ( 1.848E-12, 5.037E-12)  1.00E-07
  2.200E+01 2.80468E-19 -4.291E-04 ( 1.685E-10, 5.021E-10) ( 1.799E-12, 5.006E-12)  1.00E-07
  2.225E+01 2.68994E-19 -4.498E-04 ( 1.614E-10, 4.929E-10) ( 1.752E-12, 4.975E-12)  1.00E-07
  2.250E+01 2.58105E-19 -4.710E-04 ( 1.547E-10, 4.839E-10) ( 1.706E-12, 4.944E-12)  1.00E-07
  2.275E+01 2.47767E-19 -4.926E-04 ( 1.482E-10, 4.752E-10) ( 1.661E-12, 4.913E-12)  1.00E-07
  2.300E+01 2.37945E-19 -5.148E-04 ( 1.420E-10, 4.667E-10) ( 1.617E-12, 4.882E-12)  1.00E-07
  2.325E+01 2.28610E-19 -5.374E-04 ( 1.360E-10, 4.584E-10) ( 1.574E-12, 4.852E-12)  1.00E-07
  2.350E+01 2.19732E-19 -5.606E-04 ( 1.302E-10, 4.503E-10) ( 1.532E-12, 4.822E-12)  1.00E-07
  2.375E+01 2.11284E-19 -5.843E-04 ( 1.247E-10, 4.424E-10) ( 1.491E-12, 4.793E-12)  1.00E-07
  2.400E+01 2.03243E-19 -6.084E-04 ( 1.194E-10, 4.347E-10) ( 1.451E-12, 4.763E-12)  1.00E-07
  2.425E+01 1.95584E-19 -6.331E-04 ( 1.143E-10, 4.272E-10) ( 1.411E-12, 4.734E-12)  1.00E-07
  2.450E+01 1.88286E-19 -6.582E-04 ( 1.094E-10, 4.199E-10) ( 1.373E-12, 4.705E-12)  1.00E-07
  2.475E+01 1.81329E-19 -6.839E-04 ( 1.046E-10, 4.127E-10) ( 1.336E-12, 4.677E-12)  1.00E-07
  2.500E+01 1.74693E-19 -7.100E-04 ( 1.001E-10, 4.058E-10) ( 1.299E-12, 4.648E-12)  1.00E-07
  2.550E+01 1.62317E-19 -7.639E-04 ( 9.148E-11, 3.923E-10) ( 1.229E-12, 4.592E-12)  1.00E-07
  2.600E+01 1.51028E-19 -8.197E-04 ( 8.349E-11, 3.795E-10) ( 1.161E-12, 4.537E-12)  1.00E-07
  2.650E+01 1.40715E-19 -8.776E-04 ( 7.608E-11, 3.673E-10) ( 1.097E-12, 4.483E-12)  1.00E-07
  2.700E+01 1.31276E-19 -9.375E-04 ( 6.920E-11, 3.556E-10) ( 1.035E-12, 4.430E-12)  1.00E-07
  2.750E+01 1.22625E-19 -9.995E-04 ( 6.280E-11, 3.445E-10) ( 9.759E-13, 4.377E-12)  1.00E-07
  2.800E+01 1.14683E-19 -1.063E-03 ( 5.684E-11, 3.338E-10) ( 9.193E-13, 4.326E-12)  1.00E-07
  2.850E+01 1.07382E-19 -1.129E-03 ( 5.130E-11, 3.236E-10) ( 8.652E-13, 4.276E-12)  1.00E-07
  2.900E+01 1.00660E-19 -1.197E-03 ( 4.613E-11, 3.139E-10) ( 8.132E-13, 4.226E-12)  1.00E-07
  2.950E+01 9.44623E-20 -1.267E-03 ( 4.132E-11, 3.045E-10) ( 7.634E-13, 4.178E-12)  1.00E-07
  3.000E+01 8.87408E-20 -1.340E-03 ( 3.683E-11, 2.956E-10) ( 7.157E-13, 4.130E-12)  1.00E-07
  3.050E+01 8.34520E-20 -1.414E-03 ( 3.264E-11, 2.870E-10) ( 6.699E-13, 4.083E-12)  1.00E-07
  3.100E+01 7.85569E-20 -1.490E-03 ( 2.873E-11, 2.788E-10) ( 6.259E-13, 4.037E-12)  1.00E-07
  3.150E+01 7.40208E-20 -1.568E-03 ( 2.508E-11, 2.709E-10) ( 5.837E-13, 3.992E-12)  1.00E-07
  3.200E+01 6.98123E-20 -1.648E-03 ( 2.166E-11, 2.633E-10) ( 5.432E-13, 3.947E-12)  1.00E-07
  3.250E+01 6.59033E-20 -1.730E-03 ( 1.847E-11, 2.560E-10) ( 5.043E-13, 3.903E-12)  1.00E-07
  3.300E+01 6.22685E-20 -1.814E-03 ( 1.549E-11, 2.490E-10) ( 4.668E-13, 3.860E-12)  1.00E-07
  3.350E+01 5.88849E-20 -1.900E-03 ( 1.270E-11, 2.423E-10) ( 4.309E-13, 3.818E-12)  1.00E-07
  3.400E+01 5.57319E-20 -1.987E-03 ( 1.008E-11, 2.358E-10) ( 3.963E-13, 3.777E-12)  1.00E-07
  3.450E+01 5.27908E-20 -2.077E-03 ( 7.636E-12, 2.296E-10) ( 3.630E-13, 3.736E-12)  1.00E-07
  3.500E+01 5.00446E-20 -2.169E-03 ( 5.346E-12, 2.236E-10) ( 3.310E-13, 3.696E-12)  1.00E-07
  3.550E+01 4.74779E-20 -2.262E-03 ( 3.200E-12, 2.178E-10) ( 3.003E-13, 3.656E-12)  1.00E-07
  3.600E+01 4.50767E-20 -2.358E-03 ( 1.191E-12, 2.123E-10) ( 2.706E-13, 3.617E-12)  1.00E-07
  3.650E+01 4.28283E-20 -2.455E-03 (-6.925E-13, 2.069E-10) ( 2.421E-13, 3.579E-12)  1.00E-07
  3.700E+01 4.07212E-20 -2.554E-03 (-2.457E-12, 2.017E-10) ( 2.146E-13, 3.542E-12)  1.00E-07
  3.750E+01 3.87446E-20 -2.655E-03 (-4.111E-12, 1.968E-10) ( 1.882E-13, 3.505E-12)  1.00E-07
  3.800E+01 3.68890E-20 -2.758E-03 (-5.661E-12, 1.920E-10) ( 1.627E-13, 3.468E-12)  1.00E-07
  3.850E+01 3.51455E-20 -2.863E-03 (-7.115E-12, 1.873E-10) ( 1.382E-13, 3.433E-12)  1.00E-07
  3.900E+01 3.35061E-20 -2.969E-03 (-8.477E-12, 1.828E-10) ( 1.145E-13, 3.397E-12)  1.00E-07
  3.950E+01 3.19632E-20 -3.077E-03 (-9.754E-12, 1.785E-10) ( 9.176E-14, 3.363E-12)  1.00E-07
  4.000E+01 3.05102E-20 -3.187E-03 (-1.095E-11, 1.743E-10) ( 6.980E-14, 3.329E-12)  1.00E-07
  4.050E+01 2.91408E-20 -3.298E-03 (-1.207E-11, 1.702E-10) ( 4.863E-14, 3.295E-12)  1.00E-07
  4.100E+01 2.78491E-20 -3.412E-03 (-1.312E-11, 1.663E-10) ( 2.822E-14, 3.262E-12)  1.00E-07
  4.150E+01 2.66300E-20 -3.527E-03 (-1.411E-11, 1.625E-10) ( 8.540E-15, 3.229E-12)  1.00E-07
  4.200E+01 2.54785E-20 -3.643E-03 (-1.503E-11, 1.589E-10) (-1.043E-14, 3.197E-12)  1.00E-07
  4.250E+01 2.43902E-20 -3.761E-03 (-1.590E-11, 1.553E-10) (-2.873E-14, 3.166E-12)  1.00E-07
  4.300E+01 2.33610E-20 -3.881E-03 (-1.671E-11, 1.519E-10) (-4.638E-14, 3.135E-12)  1.00E-07
  4.350E+01 2.23869E-20 -4.002E-03 (-1.747E-11, 1.486E-10) (-6.341E-14, 3.104E-12)  1.00E-07
  4.400E+01 2.14644E-20 -4.125E-03 (-1.818E-11, 1.453E-10) (-7.983E-14, 3.074E-12)  1.00E-07
  4.450E+01 2.05904E-20 -4.249E-03 (-1.884E-11, 1.422E-10) (-9.566E-14, 3.044E-12)  1.00E-07
  4.500E+01 1.97616E-20 -4.375E-03 (-1.946E-11, 1.392E-10) (-1.109E-13, 3.015E-12)  1.00E-07
  4.550E+01 1.89753E-20 -4.502E-03 (-2.004E-11, 1.363E-10) (-1.257E-13, 2.986E-12)  1.00E-07
  4.600E+01 1.82290E-20 -4.631E-03 (-2.058E-11, 1.334E-10) (-1.399E-13, 2.957E-12)  1.00E-07
  4.650E+01 1.75201E-20 -4.761E-03 (-2.109E-11, 1.306E-10) (-1.536E-13, 2.929E-12)  1.00E-07
  4.700E+01 1.68464E-20 -4.892E-03 (-2.156E-11, 1.280E-10) (-1.669E-13, 2.902E-12)  1.00E-07
  4.750E+01 1.62059E-20 -5.025E-03 (-2.200E-11, 1.254E-10) (-1.796E-13, 2.874E-12)  1.00E-07
  4.800E+01 1.55965E-20 -5.159E-03 (-2.241E-11, 1.228E-10) (-1.920E-13, 2.847E-12)  1.00E-07
  4.850E+01 1.50164E-20 -5.294E-03 (-2.279E-11, 1.204E-10) (-2.038E-13, 2.821E-12)  1.00E-07
  4.900E+01 1.44640E-20 -5.431E-03 (-2.314E-11, 1.180E-10) (-2.153E-13, 2.795E-12)  1.00E-07
  4.950E+01 1.39377E-20 -5.569E-03 (-2.347E-11, 1.157E-10) (-2.264E-13, 2.769E-12)  1.00E-07
  5.000E+01 1.34359E-20 -5.708E-03 (-2.378E-11, 1.134E-10) (-2.370E-13, 2.743E-12)  1.00E-07
  5.050E+01 1.29574E-20 -5.848E-03 (-2.406E-11, 1.112E-10) (-2.473E-13, 2.718E-12)  1.00E-07
  5.100E+01 1.25008E-20 -5.989E-03 (-2.432E-11, 1.091E-10) (-2.572E-13, 2.693E-12)  1.00E-07
  5.150E+01 1.20648E-20 -6.131E-03 (-2.456E-11, 1.070E-10) (-2.668E-13, 2.669E-12)  1.00E-07
  5.200E+01 1.16485E-20 -6.275E-03 (-2.478E-11, 1.050E-10) (-2.760E-13, 2.645E-12)  1.00E-07
  5.250E+01 1.12507E-20 -6.419E-03 (-2.498E-11, 1.031E-10) (-2.849E-13, 2.621E-12)  1.00E-07
  5.300E+01 1.08704E-20 -6.564E-03 (-2.517E-11, 1.011E-10) (-2.935E-13, 2.597E-12)  1.00E-07
  5.350E+01 1.05068E-20 -6.711E-03 (-2.534E-11, 9.929E-11) (-3.018E-13, 2.574E-12)  1.00E-07
  5.400E+01 1.01588E-20 -6.858E-03 (-2.549E-11, 9.748E-11) (-3.097E-13, 2.551E-12)  1.00E-07
  5.450E+01 9.82578E-21 -7.006E-03 (-2.563E-11, 9.572E-11) (-3.174E-13, 2.528E-12)  1.00E-07
  5.500E+01 9.50690E-21 -7.155E-03 (-2.576E-11, 9.401E-11) (-3.248E-13, 2.506E-12)  1.00E-07
  5.550E+01 9.20143E-21 -7.305E-03 (-2.587E-11, 9.234E-11) (-3.319E-13, 2.484E-12)  1.00E-07
